UniqueID,DateTime,Location_Cleaned,Operator_Cleaned,Flight #,Route,Aircraft Type,Registration,Total_Aboard,Passengers_Aboard,Crew_Aboard,Total_Fatalities,Passengers_Fatalities,Crew_Fatalities,Summary
71707abae38a923f588d824f1fcd3797,2009-10-17 12:38:00,"Manila, Philippines",Victoria Air,Unknown,"Manila - Puerto Princesa, Philippines",Douglas DC-3C,RPC550,4,0,4,4,0,4,Shortly after take off the crew reported engine problems and requested an emergency return to the airport. The pilot was not able to make the turn and the cargo plane crashed into an abandoned warehouse and burst into flames.
6358b1c50ef375e42c8ba6a032497f46,2009-10-21 15:31:00,"Sharjah, United Arab Emirates",Azzi,Unknown,"Sharjar, UAE- Khartoum, Sudan",Boeing 707-330C,ST-AKW,6,0,6,6,0,6,"The cargo plane took off, banked to the right and crashed into the desert, 3km from the airport."
98454a61e58c96d1e94d4278165d491d,2009-10-22 10:45:00,"Off Bonaire, Netherlands Antilles",Divi Divi Air,016,"Curacao - Bonaire, Netherlands Antilles",Britten-Norman BN-2A-8 Island,PJ-SUN,10,9,1,1,0,1,"While on approach, the right engine failed and the pilot was not able to maintain altitude. The plane ditched into the ocean.Nine passengers were rescued but the pilot was not able to leave the sinking plane and died."
4dfd550866caa0c9acdf1e964a559045,2009-11-01 21:19:00,"Off Mongokhto, Russia",Military - Russian Navy,Unknown,Ferrying,Tupolev Tu-142M3,RF-76801,11,0,11,11,0,11,Crashed 20 miles offshore in the Tartar Strait while on approach.
957de7b3f3b4be34d0a2ff0e554be62e,2009-11-01 08:49:00,"Mirny, Russia",Russian Ministry of Interior,Unknown,Mirnyy - Irkutsk,Ilyushin Il-76,RF-76801,11,0,11,11,0,11,"While taking off the aircraft barely rose off the ground, banked to the right and crashed 1.5 km from the airport. Seven crew as well as four members from a replacement crew were on board."
a9a2488945baa8638e3b5f46947fe1a7,2009-11-12 13:30:00,"Kigali, Rwanda",Rwandair,Unknown,"Kigali, Rwanda - Entebbe, Uganda",Canadair CRJ-100ER,5Y-JLD,15,12,3,1,1,0,"Fifteen minutes after taking off, the pilot announced that the aircraft had a mechanical problem and was returning to the airport. After coming to a stop, for some unexplained reason, the plane took off again at full power, made a right turn and crashed into the VIP lounge."
f301393ccc9af4d5d2c44b3815cb36b4,2009-11-14 02:00:00,"Reno, Nevada",Mountain Lifeflight,Unknown,"Reno, NV - Susanville, CA",Aerospatiale AS350,N5793P,3,0,3,3,0,3,"The medical helicopter crashed and burned about 29 miles northwest of Reno, while returning to its base in Susanville, after dropping off a patient at a Reno hospital. All three crew members aboard were killled."
b4a849bbdeb3682aee0e6812adedce2e,2009-11-28 08:16:00,"Shanghai, China",Avient Aviation,324,"Shanghai, China - Bishkek, Kyrgyzstan",McDonnell Douglas MD-11F,Z-BAV,7,0,7,3,0,3,"The cargo plane veered off the runway, crashed and burned after the tail struck the ground as it attempted to take off."
93b8147155b4ed6379c81d71e711b43d,2009-11-29 16:10:00,"Lyall Harbour, BC, Canada",Seair Seaplanes,Unknown,Lyall Harbour - Vancouver,de Havilland Canada DHC-2 Beaver MK- 1,C-GTMC,8,7,1,6,6,0,The float plane crashed off Saturna Island after taking off from Lyall Harbour. A female passenger and the pilot survived.
e4aa7b9b5bc33bb0157638017ecdc42b,2010-01-22 00:10:00,"Off Sand Point, Alaska",Alaska Central Express,22,Sand Point - Anchorage,Beechcraft 1900C-1,N112AX,2,0,2,2,0,2,The cargo plane crashed into the water shortly after taking off with a cargo of fish and mail.
4e87e369d4f19e77164119512533af62,2010-01-25 02:35:00,"Off Na'ameh, Lebanon",Ethiopian Airlines,409,"Beirut, Lebanon - Addis Ababa, Ethiopia",Boeing 737-8AS,ET-ANB,90,82,8,90,82,8,"The passenger plane disappeared off radar shortly after taking off from Rafik Hariri International Airport in stormy weather and crashed into the Mediterranean Sea, two miles west of  the village of Na'ameh, Lebanon. The flight crew's mismanagement of the aircraft's speed, altitude, headings and attitude through inconsistent flight control inputs resulting in a loss of control. The flight crew failure to abide by CRM principles of mutual support and calling deviations hindered any timely intervention and correction."
77df624de0b64ec5cf989ab34e80762b,2010-01-25 14:30:00,"Senador Jose Porfírio, Brazil",Piquiatuba Taxi Aereo,Unknown,Belem - Senador Jose Porfírio,Embraer EMB-110C Bandeirante,PT-TAF,10,8,2,2,1,1,"The commuter plane crashed while attempting to land, killing the captain and one passenger."
ddf48eba06fe089280b21cb4bd12e56b,2010-01-28 11:30:00,"Cotabato City, Philippines",Military - Philippine Air Force,Unknown,Cotabato Cty - Zamboanga City,GAF N22B Nomad,18,8,6,2,8,6,2,"While taking off, the crew experienced an engine fire and tried to make an emergency landing but crashed into a residential neighborhood."
18a7e5eb2aa1571336c360addd854c44,2010-02-14 00:00:00,"Saada, Yemen",Military - Yemeni Arm,Unknown,Unknown,Helicopter,Unknown,11,9,2,11,9,2,The helicopter crashed into a military vehicle shortly after taking off from the military airport carrying seven wounded soldiers and its crew of four soldiers. The accident was reported to have been caused by a technical fault.
cf39ec359b5a46adb47ce5b9170ffdde,2010-04-10 10:41:00,"Smolensk, Russia",Military - Polish Air Force,PLF 101,"Warsaw, Poland - Smolensk Russia",Tupolev 154M,101,96,88,8,96,88,8,"The military jet crashed and was destroyed while attempting to land in dense fog and poor visibility. The crew requested permission to carry out a trial approach to a decision height of 100 m and told the controller to expect a go-around. A few seconds before impact, the autopilot and autothrottle were disconnected in order to execute a go-around. The airplane impacted upsloping terrain at a distance of about 1,100 meters from the runway and 40 m to the left of extended centerline. The immediate cause of the accident was the failure of the crew to make a timely decision to proceed to an alternate airport although they were not once timely informed of the actual weather conditions at Smolensk, which were significantly lower than the established airport minima. Descent without visual contact with ground references to an altitude much lower than minimum descent altitude for a go-around,  in order to establish visual flight. No reaction to the numerous TAWS warnings which led to controlled flight into terrain, aircraft destruction and death of the crew and passengers.
 Polish president Lech Kaczynski and his wife were among the dead."
9736740b2c5c6f200da6a278ae25318f,2010-04-10 03:27:00,"Yelizovo, Russia",Kamchatka Airlines,Unknown,Elizovo - Dukup,Mi-8,Unknown,18,15,3,10,8,2,"The helicopter was flying German and Russian snowboarders during a showboarding tour when it crash, 67 km away from Yelizovo."
1c687242ab7c8d570acd0c5e8d3cb73e,2010-04-13 23:15:00,"Monterey, Mexico",Airborne Freight Company Union,302,Mexico City - Monterey - Los Angeles,Airbus A300B4-203F,XA-TUE,5,0,5,5,0,5,"The cargo plane was making a stop at Monterey on its way to Los Angeles when it crashed 1.5 km from the airport, while making a final approach to General Mariano Escobedo International Airport. The aircraft was cleared to land on Runway 11, when the crew decided to abort the landing. The plane then crashed onto Avenida Miguel Aleman roadway, striking a car and killing the driver. The plane then broke apart and burst into flames."
8856f7a745c3b973210ce26138b366a8,2010-04-21 21:10:00,"Pampanga, Philippines",Interisland Airlines,Unknown,Cebu - Pampanga,Antonov An-12BP,UP-AN216,6,0,6,3,0,3,"An electrical fire forced the cargo plane's pilot to attempt an emergency landing in a rice field when the plane crashed, broke into pieces, and burst into flames."
c7a45b086a124b11185a7684f0095681,2010-05-12 06:10:00,"Tripoli, Libya",Afriqiyah Airways,771,"Johannesburg, South Africa - Tripoli, Libya",Airbus A330-202,5A-ONG,104,93,11,103,92,11,"The aircraft crashed and disintegrated one-half a mile from the runway while attempting to land at Tripoli International Airport. Ninety-two passenger and a crew of 11 were killed. A 8 year old Dutch boy was the sole survivor. Failure of the two pilots to coordinate their actions during the initial approach, with the final approach attempted below the minimum descent altitude and the runway not visible. Realizing that the approach had been misjudged, the co-pilot, who was in command, attempted to pull the plane up in order to perform a new landing, which disabled the auto pilot, but the captain had retaken control of the aircraft without informing his co-pilot, leading to the crash. Lack of coordination between the two pilots and the inappropriate application of flight control inputs during the attemped go-around. The length of the trip and crew fatigue was a factor."
ef5164f069631b3d73a0e62b7746a09d,2010-05-15 15:10:00,"Poeketi, Suriname",Blue Wings Airlines,Unknown,Godo Holo Air Strip - Paramaribo,Antonv An-28,PZ-TSV,8,6,2,8,6,2,"The plane crashed during poor weather into a forest ,10 minutes after taking off from Godo Olo Air Strip."
f91ba067148f1e2f588f1daa3678da28,2010-05-17 09:30:00,"Salang pass, Afghanistan",Pamir Airlines,Unknown,Kunduz - Kabul,Antonv An-24B,YA-PIS,44,38,6,44,38,6,"The plane crashed in Salang pass, 60 miles north of Kabul. Weather was poor in the general area. It was reported that an early ground proximity warning system was misunderstood by the crew, either due to language problems or because of previous false alerts"
55563763ad1e993edabf21f8734c1ca5,2010-05-22 06:10:00,"Mangalore, India",Air India Express,812,"Dubai, UAE - Mangalore, India",Boeing 737-8HG,VT-AXV,166,160,6,159,153,6,"While attempting to land at Mangalore Airport, the plane overran the runway, slid down a ravine into a wooded valley, and burst into flames. Despite being warned by the aircraft computers to ""pull up, the captain did not heed the warning. He also ignored the co-pilot telling him to go-around,"
ee0ab8dd3c85075e4a4832c6143415d2,2010-06-19 10:00:00,"Yangadou, Cameroon",Aero Service,Unknown,Yaoundé-Nsimalen - Yangadou Mine Airstrip,CASA 212 Aviocar,TN-AFA,11,9,2,11,9,2,The plane crashed in a remote area on the Cameroon / Congo border. The plane was carrying executives of the mining company Sundance Resources.
b4c1befdecc9b46d6ad6a2ff49325961,2010-06-23 05:59:00,"Quebec, Canada",Aéropro,201,Quebec -Sept-Îles,Beechcraft A100 King Air,C-FGIN,7,5,2,7,5,2,"The pilot reported a problem with his right engine after take off and tried to return for an emergency landing but crashed into a private field and exploded, approximately 1 mile north of Jean-Lesage International Airport. The aircraft took off with reduced engine power not recommended by the manufacturer. Once the right engine stopped working, the pilots didn't rotate the engine's blades to be parallel with the flow of air, a procedure called feathering that helps to reduce drag. The crew were not properly trained for emergencies, and mechanical defects were not being logged. The companys license was revoked."
2b155726f0b0ae85d04e4b1bcc77c72b,2010-07-05 17:40:00,"Tuzla, Romania",Military - Romainian Air Force,Unknown,Tuzla - Tuzla,Antonov AN-2,53,14,10,4,0,0,0,"The military plane, on parachuting training flight, crashed 2 km from the airport  into a field shortly after taking off. Operational errors upon take-off most likely caused the accident."
34ee87bddee9c36a9287f3d5b500d499,2010-07-28 09:45:00,"Islamabad, Pakistan",Airblue,202,Karachi - Islamabad,Airbus A321-231,AP-BJB,152,146,6,152,146,6,"The passenger plane crashed in the Margalla hills while attempting to land at Benazir Bhutto International Airport. The tower lost contact with the plane as it was about to land in poor weather conditions. Controlled Flight into Terrain, in which aircrew failed to display superior judgment and professional skills in a self created unsafe environment. In their pursuit to land in inclement weather, they committed serious violations of procedures and breaches of flying discipline, which put the aircraft in an unsafe condition over dangerous terrain at low altitude."
508788f4b0e72ce70c0cd3ff0680ed61,2010-07-28 18:22:00,"Elmendorf AFB, Alaska",Military - US Air Force,Unknown,Practice maneuvers,McDonnell Douglas C-17A Globemaster III,00-0173,4,0,4,4,0,4,"The cargo plane took off from runway 6 to practice for upcoming maneuvers. After the initial climb, the pilot made a sharp right turn. As the aircraft banked, the stall warning system activated . Instead of implementing stall recovery procedures, the pilot continued the turn as planned and the aircraft entered a stall from which recovery was not possible. The aircraft impacted a wooded area northwest of the airfield."
b2fde7bb9db6fc2cea0171cd90286b01,2010-08-01 15:15:00,"Denali National Park, Alaska",All West Freight,Unknown,Palmer-Wolf - Unalakleet,Fairchild C-123K,N709RR,3,0,3,3,0,3,"The cargo plane crashed into Mount Healy while en route. The pilot's failure to maintain adequate airspeed to avoid a low altitude stall, resulting in a loss of control and collision with terrain."
0977ce8d4e2acc7433e4445f8cb17cf7,2010-08-03 01:19:00,"Igarka, Russia",Katekavia Airline,KYU9357,Karsnoyarsk - Igarka,Antonov An-24 V,RA-46524,15,12,3,12,11,1,"The plane crashed while on approach to Igarka Airport in adverse weather conditions. Crew tried to land in below weather minimums. Execution of an approach in conditions worse than the weather minima of the airfield, aircraft, and pilot. The failure of the crew to take a timely decision for a missed approach when the plane descended below the minimum safe height in the absence of reliable visual contact with approach lights and runway lights. This caused the aircraft to strike trees and the ground in controlled flight."
654a6c007748e85c6b46af82a53876c4,2010-08-09 14:45:00,"Dillingham, Alaska",GCI Communications Corp.,Unknown,Lake Nerka - Nushagak River,de Havilland Canada DH-3T Otter,N455A,9,8,1,5,4,1,"The floatplane, carrying passengers to a fishing site crashed into a brush and rock covered mountainside in light rain and fog. Former Alaska U.S. Senator, Ted Stevens, was among those killed.The NTSB found the probable cause to be the pilots temporary unresponsiveness for reasons that could not be established from the available information. There was no mechanical problem with the plane and that weather was not likely a factor in the crash."
7101cde0b646e6f3c7117e35fe57aad4,2010-08-16 01:49:00,"San Andreas Island, Colombia",AIRES Colombia,Unknown,Bogota - San Andreas Island,Boeing B-737-73V,HK-4882,131,125,6,2,2,0,"The airliner crashed onto the runway and broke in two during a major storm. One hundred twenty four people were injured. One passenger died of a heart attack and a 11- year-old girl died later of head injuries. Execution of the flight below the angle of approach, due to a misjudgment of the crew, believing to be much higher, leading the aircraft to fly a typical trajectory of a 'black hole' illusion, which was experienced during the night-time approach to a runway with low contrast surrounded in bright focused lights, aggravated by bad weather of heavy rain."
b3aa4c9306780ed00dbf2b2c14d07c1e,2010-08-21 14:12:00,"Off Kaminshak Bay, Alaska",Branch River Air Service,Unknown,Swikshak Lagoon - King Salmon,de Havilland Canada DHC-2 Beaver,N9313Z,4,3,1,4,3,1,Crashed in the water off Katmai National Park. Only fragments of the plane were foud. No bodies were ever found. The probable cause was undetermined.
d47fd4bb77458c4c272fcd4c9889dcce,2010-08-24 07:30:00,"Bastipur, Nepal",Agni Air,101,Kathmandu - Lukla,Dornier 228-101,9NAHE,14,11,3,14,11,3,"The crew decided to divert to Simara Airport due to poor weather conditions at Kathmandu. Contact with ATC was lost when the plane crashed into a hillside at 9,000 ft., 20 miles SSW of Kathmandu. The crew members became disoriented after they lost contact with the ATC due to failure of both generators and the exhaustion of the backup battery."
3e22eec5b50471bd6c9bf53d24e7daf7,2010-08-24 22:10:00,"Yichun, China",Henan Airlines,Unknown,Harbin - Yichun,Embraer ERJ-190-100LR,B-3130,96,91,5,44,41,3,"The plane overshot the runway while landing and burst into flames. The pilot violated aviation rules during the descent, did not locate the runway before landing and abandoned the crashed aircraft."
e9ed0e4e5b2970ecbe0bb7b4b26c42d4,2010-08-25 13:00:00,"Bandundu, Congo Democratic Republic",Filair,Unknown,Kinshasa - Bandundu,Let 410UVP-E,9Q-CCN,20,17,3,19,16,3,"The plane crashed 2km from the airstirp and impacted a house as it attempted to land following a go-around. A passenger brought aboard a crocodile hidden in a sports bag. The crocodile escaped, causing a panic among passengers who all rushed to one end of the plane. This caused an imbalance in the aircraft which led to loss of control and a crash."
48afb75c378471c7694d951054749341,2010-08-27 00:00:00,"Buena Vista, Venezuela",Military - Venezuelan National Guard,Unknown,Buena Vista - Cararabo,Mi 17V-5,GN10139,0,0,0,0,0,0,"The helicopter crashed while taking off on a counter-drug mission, killing all 10 soldiers on board. They were searching for a group of suspected drug traffickers in southwestern Apure state."
c12bf3e0e957a8617212d5c15d424b92,2010-09-03 19:39:00,"Dubai, United Arab Emirates",United Parcel Service- UPS,006,"Dubai - Bonn, Germany",Boeing B747-44AF,N571UP,2,0,2,2,0,2,"The cargo plane crashed 10 km North of Dubai Airport shortly after taking off. The plane was attempting to return to the airport when the accident happened. The data recorder indicated there was smoke or fire coming from the cargo area. The cargo plane's pilots struggled to see their primary flight instrument displays as thick smoke filled the cockpit. The pilots could  not manually control the planes elevation and direction, probably because cables running above the likely location of a cargo fire lost tension. The fire began near where a shipment of lithium batteries were stored."
6bd067baa21c5b1aa2ccaf2b423fcc92,2010-09-04 01:15:00,Fox Glacier Airstrip,Sky Dive New Zealand,Unknown,Fox Glacier Airstrip - Fox Glacier Airstrip,Fletcher FU-24-954,ZK-EUF,9,8,1,9,8,1,"Seconds after taking off from Fox Glacier airstrip, the aircraft crashed and burned in a field. Investigators blamed an overloaded plane and too much weight towards the back of the plane."
2e3f54b4a8155becc158097c30c98f6e,2010-09-13 10:32:00,"Puerto Ordaz, Venezuela",Conviasa Airline,2350,Porlamar - Puerto Ordaz,ATR 42-320,YV-1010,51,47,4,17,14,3,"While en route, the passenger plane crashed and burned in a storage yard of a steel foundry, six miles SE of Puerto Ordaz Airport, after the pilot reported having problems controlling the aircraft."
b24ccb50732af0c1057c2cd1b073cfe2,2010-09-21 00:00:00,"Chopan district, Zabul Province, Afghanistan",International Security Assistance Force,Unknown,Unknown,Sikorsky UH-60 Black Hawk,93-26517,0,0,0,0,0,0,The military helicopter crashed while en route. There were no reports of enemy fire prior to the accident.
c03ff741e0b729493ce7f5ed11e6eb8c,2010-10-06 00:00:00,"Rasht Valley, Tajikistan",Military - Tajik National Guard,Unknown,Unknown,Mi-8,Unknown,0,0,0,0,0,0,The military helicopter crashed after hitting power lines.
89b85ba2121edf94b42715effbc71882,2010-10-12 19:50:00,"Kabul, Afghanistan",National Air Cargo,Unknown,Bagram AB - Kabul,Lockheed L-100 Hercules,5X-TUC,8,0,8,8,0,8,The cargo plane crashed into a mountainside about 18 miles east of Kabul Airport.
5c7d0d8e9c99877004ded78e037fa9a6,2010-10-21 00:00:00,"Bugulumisa, Congo",Tracep,Unknown,Bukavu - Shabund,Let 410UVP,9Q-CUA,2,0,2,2,0,2,The cargo plane experienced an engine failure 5 minutes after taking off causing the aircraft to crash.
70c11e4c0e533c82fb8c3a62eee6c6be,2010-11-04 17:45:00,"Guasimal, Cuba",Aerocaribbean,883,Santiago de Cuba- Havana,ATR-72-212,CU-T1549,68,61,7,68,61,7,"While the plane was en route, the pilot radioed an emergency message. Contact was lost and the plane crashed into mountainous terrain. All 61 passenger and 7 crew were killed.Icing  in combination with crew errors in handling the situation."
9b42d6b7c9c54374fef6212d608f04ec,2010-11-05 07:10:00,"Karachi, Pakistan",JS Air,Unknown,Karachi - Oil compound in Sindh province,Beechcraft 1900C-1,AP-BJD,21,17,4,21,17,4,"The plane, carrying Italian oil company personne,l suffered an engine failure on climb-out and was attempting to return to the airport when it nose-dived and crashed near a residential area in Gulistan-e-Jauhar."
0100ab7725949123972c414bb2cd8df3,2010-11-25 12:07:00,"Strezhevoy, Russia",NARZ,Unknown,Unknown,Mil Mi-8T,RA-22376,0,0,0,0,0,0,"The helicopter, which was delivering workers to a drilling site, crashed and burned while attempting to land, after the tail rotor became entangled in wires."
8db784312a0a5396386008de06673bb4,2010-11-28 01:53:00,"Karachi, Pakistan",Sun Way,4412,Karachi - Khartoum,Ilyushin Il-76TD,4L-GNI,8,0,8,8,0,8,"The cargo plane, carrying 31 tons of relief supplies for Sudan, crashed into buildings of the Naval Housing Colony while attempting to return to runway 07R shortly after taking off from Karachi. The cause of the occurrence was uncontained failure of the 2nd stage disk of LP compressor of Engine # 4 due to fatigue fracture which resulted in in-flight fire and damage to adjacent areas of right wing / flaps to an extent that flight could not be sustained."
03754ff9da1ec3613ae7400ad0fa483c,2010-12-04 14:49:00,"Moscow, Russia",Dagestan Airlines,372,"Moscow -Makhachkala, Dagestan",Tupolev Tu-154M,RA-85744,169,160,9,2,2,0,"About 80km out from Moscow, the crew reported losing all three engines, electrical power and navigation equipment. They decided to divert back to Moscow. Visual contact with the ground could not be established until breaking through the overcast at 500 feet. The aircraft landed, skidded off the runway and broke into three pieces. Unintentional shutdown of supply tank booster pumps when the flight engineer carried out manual fuel transfer procedures during the climb, leading to instantaneous oscillation of fuel flow to the engines and their speed, a shut down of the outer engines and power supply problems in the aircraft for 2 minutes 23 seconds due to the failure of three generators. Failure to use all the possibilities by the crew to restore engine power;"
e21107f3650a79f5eac7912ed19025ab,2010-12-15 15:30:00,"Palunge Hill, Nepal",Tara Air,Unknown,Lamidanda - Kathmandu,de Havilland Canada DHC-6 Twin Otter,9N-AFX,22,19,3,22,19,3,The plane crashed into Palunge Hill after its right wing clipped the mountaintop while en route.
9cd81129fd7b80d61d5941e5dc17d67e,2011-01-01 15:25:00,"Surgut, Russia",Kogalmavia,348,Surgut - Moscow,Tupolev Tu-154B-2,RA-85588,124,116,8,3,3,0,The passenger jet caught fire and exploded as it taxied for take off. Three passenger were killed and 43 injured during the evacuation. Electrical short.
4817d598d9ba087e95c23efbea83b602,2011-01-09 19:45:00,"Orumiyeh, Iran",Iran Air,277,Tehran - Orumiyeh,Boeing B-727-286,EP-IRP,105,93,12,77,65,12,The accident happened after the plane was unable to land because of poor weather conditions and was attempting a go-around. The aircraft crashed 5 miles from the Orumiyeh airport in a snowy field..
ecdb9a1ab76fa54b51d512a0bf059d35,2011-02-08 16:40:00,"Off Plettenberg Bay, South Africa",Majuba Aviation,Unknown,Queenstown - Plettenberg Bay,Pilatus PC-12/47,ZS-GAA,9,7,2,9,7,2,"When the crew encountered dense fog, limiting visibility, the pilot aborted the landing and was in the process of a go-around when the plane crashed into the sea."
7faf870961cd744ebb6c2ca45230bcd6,2011-02-10 09:45:00,"Cork, Ireland",Manx2,7100,Belfast - Cork,Swearingen SA-227BC Metro III,EC-ITP,12,10,2,6,4,2,"The Metroliner made an approach to Runway 17 in low visibility and the crew decided to go-around. A second attempt to land on Runway 35 was also unsuccessful and resulted in another go-around. During a third landing attempt on Runway 17, the aircraft crashed adjacent to Taxiway C and came to rest upside down. A fire soon erupted. Four passenger and both crew members were killed. Improper crew coordination and procedures led to loss of control of the aircraft. A contributing factor was inadequate maintenance causing the two engines to develop unequal thrust."
2a66a4a335b2af7f4883bb4cb8688af7,2011-02-14 08:02:00,"Santa Ana Francisco Morazan, Honduras",Central American Airways,731,San Pedro Sula - Tegucigalpa,Let L-410 UVPE-20,HR-AUQ,14,12,2,14,12,2,"The small airlilner crashed into a hill at an elevation of 2,000 feet while on approach in poor visibility. Windshear."
73d85ec57f5640005129bb9e183a936b,2011-03-21 15:30:00,"Pointe-Noire, Congo",Trans Air Cargo,Unknown,Brazzaville - Pointe Noire,Antonov 12BP,TN-AGK,9,5,4,9,5,4,The cargo plane was approaching Runway 17 at Pointe-Noire Airport when it crashed in the Mvou Mvou residential area and was destroyed.
bae7ed98ab95d8519064a93b3d25d64d,2011-04-04 13:30:00,"Kinshasa, Congo",United Nations,834,Kisangani - Kinshasa,Canadair CL-600 CRJ-100ER,4L-GAE,33,29,4,32,28,4,"The plane operated on behalf of the United Nations Organization Stabilization Mission and was leased from Geogian Airways. While attempting to land in rain, thunderstorms and strong winds at Kinshasa, the plane missed the runway and crashed. Twenty eight passengers and crew of 4 were killed. One passenger survived. he inappropriate decision of the crew to continue the approach, in face of extremely inclement weather being displayed on their weather radar. Lack of adequate supervision by the Operator to ensure that its crew complied with established procedures including weather avoidance procedures and stabilized approach criteria."
0ec92c9394b23fe594de36e7387b355d,2011-04-19 13:57:00,"Tawang, India",Pawan Hans Helicopters Ltd.,Unknown,Unknown,Mil Mi-172,VT-PHF,0,0,0,0,0,0,"The helicopter crashed into a hill as it attempted to land at a high altitude helipad Six, including the copilot escaped with minor injuries.."
ad4903199bff449182a77164c7874831,2011-04-21 14:52:00,"Manaus, Brazil",AmazonavesAir Taxi,Unknown,Manaus - Santarem,Embraer/Piper EMB-810C Seneca,PT-EFS,7,6,1,7,6,1,The airl taxi crashed about one minute after taking off from Manaus Airport.
c7da966d07885b073351a9f724d68023,2011-05-07 14:00:00,"Off Kaimana, Indonesia",Merpati Nusantara Airlines,Unknown,Sorong - Kaimana,Xian MA-60,PK-MZK,27,21,6,27,21,6,"The turboprop had been circling Kaimana Airport for about 15 minutes when it crashed into the sea, 400 meters offshore, in poor weather conditions."
2adae6c85d14abfad011ece3de3e42fd,2011-05-18 20:53:00,"Prahuaniyeu, Argentina",SOL Lineas Aereas,5428,Neuquen - Comodoro Rivadavia,Saab 340A,LV-CEJ,22,19,3,22,19,3,"The domestic scheduled passenger flight crashed 12.5 miles north of Prahuaniyeu while en route, after transmitting a distress call. All 19 passengers and crew of three aboard were killed. Inadequate flight planning.
Inadequate operational decision making on the part of the pilot. Loss of situational awareness from the flight crew."
33405dca5e53d0c617132d64c943b39a,2011-06-20 23:40:00,"Petrozavodsk, Russia",RusAir Airlines,7R-243,Moscow - Petrozavodsk,Tupolev Tu-134,RA-65691,52,43,9,47,39,8,"The airliner crashed while on final to Petrozavodsk in heavy fog, landing 1 kilometers short of the runway. The plane soon broke up and caught on fire. Factors in the accident: heavy fog. The crew could not see the runway's ground lights, but did not decide to turn away and make another attempt at landing. The plane hit nearby trees before crashing. Cooperation among the crew during the landing attempt was poor, with the pilot subordinating himself to the navigator and the co-pilot effectively excluded from decisions. The navigator was intoxicated."
75d186bf1309019d3c7e904de552bff8,2011-07-06 23:00:00,"Bagram Air Base, Afghanistan",Silk Way Airlines,Unknown,"Baku, Azerbaijan - Bagram Air Base, Afghanistan",Ilyushin76TD,4K-AZ55,9,0,9,9,0,9,"While flying at 12,500 feet, the cargo plane crashed into a mountain peak, exploded and burned about 15 miles from Bagram. The aircraft was loaded with fuel for the International Security Assistance Force in Afghanistan."
0e2d1f6a144068777a2eacef55c89a1c,2011-07-08 15:00:00,"Kisangani, Congo",Hewa Bora Airways,952,Kinshasa - Kisangani,Boeing B-727-100,9Q-COP,115,108,7,77,72,5,"The airliner crashed and broke up after missing the runway while attempting to land at Bangoka International Airport. There was heavy rain, thunderstorms and limited visibility at the time of the accident."
5a4d7521ff9f3a56efa5760705ad79fe,2011-07-11 11:55:00,"Strezhevoy, Russia",Angara Airlines,5007,Tomsk - Surgut,Antonov An-24RV,RA-47302,37,33,4,7,7,0,"After reporting an engine fire in the left engine, the pilot attempted to make an emergency landing at Strezhevoy but ditched into the Orb River. Both pilots were not certified to fly. The captain's license was revoled and the first officer had not finished his requalification exam."
39484a93931267ab1b71d020426a8a39,2011-07-13 11:53:00,"Recife, Brazil",NOAR Linhas Aéreas,SP-5007,Recife - Natal,Let L-401UVP-20,PR-NOB,16,14,2,16,14,2,"The regional airliner had taken off from Runway 18 after which the pilot reported that he wanted to return for an emergency landing. He then stated he was attempting a forced landing on the beach of Boa Viagem but instead the plane crashed into a vacant lot and burst into flames near the beach, 1.2 miles from the runway threshold."
72ef1b0bb194af342ead0d1762e7bd2b,2011-07-26 09:00:00,"Guelmim, Morocco",Military - Royal Moroccan Air Force,Unknown,Dakhla - Guelmim - Kinitra,Lockheed C-130 Hercule,CNA-OQ,80,71,9,80,71,9,"The military transport plane crashed in the mountain, 6 miles northeast of Guelmim in bad weather while attempting to land."
35567ce84837cd54a03fab974cc5bc3d,2011-07-28 04:12:00,"Off Jeju, South Korean",Asiana Airlines,991,Seoul - Shanghai,Boeing B-747-48EF,HL-7604,2,0,2,2,0,2,"The cargo plane crashed into the sea about 70 miles west of Jeju after the crew reported a fire in a cargo hold. The plane was carrying 58 tons of electronic and machine parts, including lithium batteries."
a9351b3303a7be8e2a07d85629726255,2011-08-06 00:00:00,"Tangi Valley, Afghanistan",Military - U.S. Army,Unknown,Unknown,Boeing CH-47 Chinook,Unknown,0,0,0,0,0,0,"Thirty-eight people, including 31 U.S. special forces troops and 7 Afghan soldiers were killed when their helicopter was shot down with a rocket-propelled grenade during overnight operations against Taliban insurgents."
85f8f0da842f671e5bf26f07df1df09d,2011-08-09 14:34:00,"Omsukchan, Russia",Avis Amur,LN-9209,Magdan - Keperveem,Antonov 12,RA-11125,11,2,9,11,2,9,"After leaving Magdan the crew of the cargo plane reported a fuel leak and an engine fire. While trying to return to Magdan, the plane crashed 6 miels from Omsukchan, 190 miles from its original take-off point. The plane carried 18 tons of cargo."
